,int_rate,dti,fico_avg,annual_inc,loan_amnt,term,revol_util,inq_last_6mths,delinq_2yrs,open_acc,payment_to_income,log_loan_amnt,log_revol_bal,credit_history_age_days,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,application_type_Joint App
103,10.78,14.01,692.0,104000.0,33600.0,36,51.8,2.0,0.0,14.0,0.010543456312920068,10.422311107413181,10.256816906223763,5508,1,0,0,0,0,0,0,1,1,0,0
9126,10.64,14.32,662.0,78800.0,15000.0,36,0.0,0.0,0.0,4.0,0.006199540614966814,9.61587214452889,0.0,7000,1,0,0,0,0,0,0,0,1,0,0
8224,17.57,33.03,707.0,63000.0,10650.0,60,59.9,0.0,0.0,17.0,0.004253265821177441,9.273409063443165,10.079916783625245,5508,0,0,1,0,0,0,0,0,1,0,0
1490,17.27,18.24,662.0,65000.0,15000.0,36,26.0,1.0,0.0,13.0,0.008258488330948754,9.61587214452889,8.854379458771106,9345,0,0,1,0,0,0,0,1,0,1,0
8027,11.22,8.82,667.0,119500.0,5000.0,36,63.1,0.0,0.0,7.0,0.001374214441720153,8.517393171418904,8.448485993406447,6423,1,0,0,0,0,0,0,1,0,1,0
9270,9.17,7.57,662.0,110000.0,20000.0,36,50.9,1.0,0.0,23.0,0.005796129126098854,9.903537551286169,9.755509449764629,5447,1,0,0,0,0,0,0,1,0,0,0
6509,13.44,31.38,672.0,40000.0,2500.0,36,99.1,1.0,0.0,6.0,0.0021191970200744982,7.824445930877618,8.886962034866128,5235,0,1,0,0,0,0,0,1,1,0,0
5404,9.17,19.03,687.0,148000.0,35000.0,36,27.5,1.0,0.0,13.0,0.007538935547732785,10.463131911491967,10.020648172309704,11260,1,0,0,0,0,0,1,0,1,0,0
1420,9.17,18.53,682.0,120000.0,30000.0,60,21.4,1.0,0.0,14.0,0.00521020658161182,10.308985993422082,9.124019665509655,7914,1,0,0,0,0,0,0,0,1,0,0
3561,6.99,5.0,737.0,300000.0,28000.0,36,8.2,0.0,0.0,7.0,0.0028814570618097943,10.239995502805314,7.40306109109009,9406,0,0,0,0,0,0,0,0,0,1,0
7701,6.89,21.42,727.0,56000.0,9500.0,36,26.1,1.0,0.0,17.0,0.0052295494723308515,9.159152335206748,9.001592700945706,5966,0,0,0,0,0,0,0,1,0,1,0
3488,12.88,12.92,662.0,125400.0,8000.0,36,53.3,1.0,0.0,17.0,0.0021458361576063983,8.987321812850123,9.278746404640243,7731,0,1,0,0,0,0,0,0,0,0,0
503,16.59,27.22,702.0,105000.0,35000.0,36,66.3,1.0,0.0,15.0,0.011816268416491272,10.463131911491967,10.615996086574693,8035,0,0,1,0,0,0,0,0,0,1,0
2263,18.99,27.59,692.0,72470.0,26075.0,36,79.0,1.0,0.0,14.0,0.013187067930620524,10.16877063004443,9.311632623458054,6818,0,0,0,1,0,0,0,1,0,1,0
4743,13.99,31.07,677.0,46000.0,15000.0,36,51.6,1.0,1.0,12.0,0.011143236016608335,9.61587214452889,9.836118362165275,4139,0,1,0,0,0,0,0,0,0,1,0
6206,9.17,28.3,692.0,110000.0,23000.0,36,21.1,2.0,0.0,28.0,0.006665575767493023,10.043292972227004,9.14580185083861,14001,1,0,0,0,0,0,0,1,0,0,0
2767,13.99,37.49,717.0,90000.0,18000.0,36,47.3,0.0,0.0,16.0,0.006834479616893146,9.798182590890704,9.955985121493882,4870,0,1,0,0,0,0,0,0,1,0,0
4567,7.91,23.06,752.0,91000.0,24000.0,60,35.4,0.0,0.0,12.0,0.00533631498554961,10.085850775128717,9.47170413611009,3986,0,0,0,0,0,0,0,0,0,0,0
1312,12.88,10.52,672.0,65000.0,1000.0,36,38.0,1.0,0.0,8.0,0.0005175304995307764,6.90875477931522,8.275121630216509,4658,0,1,0,0,0,0,0,1,0,0,0
3228,9.17,17.15,662.0,86000.0,5000.0,36,96.7,0.0,0.0,6.0,0.0018534668201532541,8.517393171418904,9.747885820441555,9983,1,0,0,0,0,0,0,1,0,0,0
2294,17.97,35.02,722.0,75000.0,35000.0,60,76.1,0.0,0.0,14.0,0.01184250876654978,10.463131911491967,10.502159204873188,4870,0,0,1,0,0,0,0,1,1,0,0
2746,28.99,21.56,697.0,83400.0,30225.0,60,49.0,1.0,0.0,8.0,0.011501300943633769,10.316457760130065,9.486986774807699,3986,0,0,0,0,0,1,0,1,0,1,0
712,7.49,6.92,717.0,108000.0,12000.0,36,33.5,1.0,1.0,17.0,0.003455708743437561,9.392745258631441,9.898675995538905,9345,0,0,0,0,0,0,0,0,1,0,0
9758,5.32,19.21,747.0,110000.0,20000.0,36,40.4,0.0,0.0,9.0,0.005475404769047554,9.903537551286169,10.042814617757227,5388,0,0,0,0,0,0,0,0,0,0,0
7035,6.24,18.73,682.0,71750.0,9100.0,36,57.3,0.0,0.0,16.0,0.0038722805257069585,9.116139576577355,9.14216859187285,3013,0,0,0,0,0,0,0,0,1,0,0
5508,11.99,31.62,752.0,61000.0,17000.0,36,20.2,0.0,0.0,12.0,0.009255094178783955,9.741027444837728,9.128696382935672,3713,0,1,0,0,0,0,0,1,0,1,0
5069,17.97,29.85,662.0,38000.0,12900.0,36,87.0,0.0,0.0,11.0,0.012267571906002474,9.465060106725137,9.553717287770924,5204,0,0,1,0,0,0,0,1,1,0,0
3742,6.49,8.75,717.0,80000.0,12000.0,36,48.9,0.0,0.0,6.0,0.004596692541343234,9.392745258631441,9.52500511575785,6209,0,0,0,0,0,0,0,0,0,0,0
742,17.27,15.96,687.0,50000.0,16100.0,36,97.5,0.0,0.0,10.0,0.011523369532609348,9.686636660844938,10.117227023775044,4658,0,0,1,0,0,0,0,0,0,0,0
2043,19.89,16.22,662.0,130000.0,24000.0,60,19.7,1.0,3.0,9.0,0.004879885539342005,10.085850775128717,7.701652362642225,5388,0,0,0,1,0,0,0,0,0,1,0
2657,5.32,15.24,777.0,120000.0,16000.0,36,14.3,0.0,0.0,16.0,0.004015299872501063,9.680406499268875,9.602247315485496,8796,0,0,0,0,0,0,1,0,0,0,0
4783,12.88,20.47,662.0,60000.0,15000.0,36,93.3,0.0,0.0,16.0,0.00840902651622473,9.61587214452889,10.1116392860311,7366,0,1,0,0,0,0,0,1,1,0,0
6753,17.97,31.86,667.0,53000.0,3500.0,36,42.6,2.0,0.0,30.0,0.002386558744174638,8.160803920954665,10.277840318951666,3986,0,0,1,0,0,0,0,0,0,1,0
9523,7.26,15.21,712.0,105000.0,8000.0,36,44.5,0.0,0.0,15.0,0.002361596556223274,8.987321812850123,10.001702600033083,7914,0,0,0,0,0,0,1,0,0,0,0
6143,11.99,34.59,692.0,50000.0,6000.0,36,57.7,1.0,0.0,8.0,0.003985120297594048,8.699681400989512,8.953252164609035,4839,0,1,0,0,0,0,0,0,0,1,0
8036,8.38,16.32,707.0,47000.0,12000.0,36,33.7,1.0,1.0,7.0,0.008045573498436202,9.392745258631441,8.295798110636145,5478,1,0,0,0,0,0,0,1,0,0,0
5115,20.5,23.96,667.0,30000.0,9000.0,36,71.6,0.0,3.0,7.0,0.011225292490250324,9.105090961257085,8.055475141757274,4686,0,0,0,1,0,0,0,0,0,1,0
8565,11.99,9.19,677.0,49500.0,5000.0,36,51.9,0.0,0.0,8.0,0.003354477687319448,8.517393171418904,8.745602852402946,4108,0,1,0,0,0,0,0,1,1,0,0
9382,12.59,17.76,667.0,30600.0,1000.0,36,97.6,0.0,0.0,20.0,0.0010947354661612365,6.90875477931522,6.1923624894748714,3621,0,1,0,0,0,0,0,1,1,0,0
6347,15.77,28.13,667.0,25000.0,9000.0,36,69.7,0.0,0.0,12.0,0.012615495380184793,9.105090961257085,9.586308009295324,3044,0,0,1,0,0,0,0,1,0,0,0
7954,7.89,10.76,692.0,85000.0,20000.0,36,83.1,0.0,1.0,10.0,0.00736132516088046,9.903537551286169,9.688064124237057,6423,0,0,0,0,0,0,0,0,1,0,0
7694,9.17,14.81,662.0,98000.0,9600.0,36,31.4,1.0,0.0,10.0,0.003122825277293089,9.169622538697624,8.476996001664824,4444,1,0,0,0,0,0,0,1,1,0,0
3677,15.77,27.26,682.0,104000.0,35000.0,36,88.7,1.0,0.0,15.0,0.011793444293804868,10.463131911491967,10.802510042843762,4292,0,0,1,0,0,0,0,1,0,0,0
7745,12.59,28.08,662.0,53000.0,10000.0,36,77.8,1.0,1.0,22.0,0.006320069432652215,9.210440366976515,8.919185610045428,3590,0,1,0,0,0,0,0,1,1,0,0
1366,5.32,24.41,692.0,107000.0,28000.0,36,63.0,0.0,2.0,24.0,0.007880487098251418,10.239995502805314,10.426587537177506,8735,0,0,0,0,0,0,0,0,0,1,0
5571,5.32,9.88,737.0,68000.0,5000.0,36,33.9,0.0,0.0,10.0,0.002214379200305878,8.517393171418904,10.018332944205168,10806,0,0,0,0,0,0,0,1,0,0,0
6479,9.8,28.1,662.0,95000.0,5000.0,36,71.8,1.0,0.0,30.0,0.0016933505963095126,8.517393171418904,10.248317622106937,7427,1,0,0,0,0,0,0,1,0,1,0
4672,11.99,7.48,667.0,400000.0,35000.0,36,86.5,0.0,0.0,13.0,0.0029058427353931614,10.463131911491967,10.985428306916265,3621,0,1,0,0,0,0,0,0,1,0,0
9696,9.76,16.74,677.0,40000.0,3500.0,36,70.5,1.0,0.0,5.0,0.00281367965800855,8.160803920954665,7.7823903355874595,4839,1,0,0,0,0,0,0,1,1,0,0
9444,10.64,17.27,737.0,82000.0,20000.0,60,27.1,0.0,0.0,14.0,0.005259326105779198,9.903537551286169,9.819072801393764,5174,1,0,0,0,0,0,0,0,1,0,0
9750,7.26,5.79,717.0,175000.0,14000.0,36,58.0,0.0,0.0,8.0,0.002479700115999337,9.546884034617925,10.02632446249519,4352,0,0,0,0,0,0,0,1,1,0,0
1811,22.45,38.36,712.0,80000.0,11050.0,60,92.2,2.0,0.0,14.0,0.0038503268709141132,9.310276200588781,10.957363947362847,9131,0,0,0,0,1,0,0,0,0,0,0
3032,19.89,32.12,677.0,30000.0,6475.0,36,29.0,2.0,0.0,12.0,0.008009066364454517,8.775858314797526,8.77863395266279,4352,0,0,0,1,0,0,0,1,1,0,0
1572,13.44,15.61,662.0,115000.0,30000.0,60,76.0,0.0,0.0,14.0,0.005994469613307711,10.308985993422082,10.675630739322571,1217,0,1,0,0,0,0,0,0,0,1,0
5483,8.49,14.26,697.0,50000.0,5000.0,36,73.3,2.0,0.0,8.0,0.003156336873262535,8.517393171418904,8.557182839632395,4047,1,0,0,0,0,0,0,0,0,0,0
2113,9.17,15.1,712.0,82000.0,21000.0,60,34.0,0.0,0.0,12.0,0.005337373934464214,9.952325334619427,9.65873724746786,7884,1,0,0,0,0,0,0,1,0,0,0
9459,11.22,18.87,667.0,40000.0,20000.0,36,85.1,0.0,0.0,8.0,0.016421089472763183,9.903537551286169,9.460865600031608,2647,1,0,0,0,0,0,0,1,0,1,0
3117,9.8,6.16,702.0,103000.0,2850.0,36,28.5,0.0,0.0,10.0,0.0008902826186153532,7.955425088912672,8.663714844079005,4413,1,0,0,0,0,0,0,1,1,0,0
2812,6.49,6.55,682.0,90000.0,6000.0,36,6.5,0.0,0.0,13.0,0.0020429773002522194,8.699681400989512,6.432940092739179,4931,0,0,0,0,0,0,0,1,1,0,0
8429,7.89,12.5,757.0,110000.0,34000.0,36,31.5,2.0,0.0,19.0,0.009670093908237198,10.434145214930487,10.384462031332603,8126,0,0,0,0,0,0,1,0,1,0,0
3603,12.88,28.68,727.0,65500.0,22950.0,36,73.5,0.0,0.0,8.0,0.011785468924138563,10.041116787524166,10.326235776766852,8766,0,1,0,0,0,0,0,0,1,0,0
3300,11.48,9.24,682.0,50000.0,10500.0,36,73.2,0.0,0.0,4.0,0.0069228615427691445,9.259225769705994,8.650499558724462,3682,1,0,0,0,0,0,0,1,0,0,0
1166,8.49,25.18,667.0,50000.0,7000.0,36,90.1,0.0,0.0,9.0,0.004418911621767565,8.853808274977197,9.14494815320913,6027,1,0,0,0,0,0,1,0,0,1,0
1767,13.44,12.8,687.0,44543.0,6000.0,36,26.2,1.0,0.0,9.0,0.004567169540229885,8.699681400989512,8.48590890137647,1156,0,1,0,0,0,0,0,1,1,0,0
7704,10.64,24.87,732.0,62000.0,15000.0,60,36.8,0.0,0.0,13.0,0.005216851341107402,9.61587214452889,9.109967397829395,3621,1,0,0,0,0,0,0,0,0,0,0
840,8.49,23.84,712.0,36000.0,6000.0,36,36.6,0.0,2.0,15.0,0.005260409433071303,8.699681400989512,8.792245847467877,4321,1,0,0,0,0,0,0,1,0,0,0
1632,9.8,27.57,707.0,87300.0,26900.0,36,24.5,1.0,1.0,16.0,0.00991363214625262,10.199918739620157,8.83229585944401,7731,1,0,0,0,0,0,0,1,0,1,0
7199,17.86,17.43,687.0,424000.0,21375.0,36,64.4,1.0,0.0,19.0,0.0018190051438557928,9.970024076336372,11.303265598814678,6331,0,0,1,0,0,0,0,0,1,0,0
8578,16.99,36.85,712.0,44000.0,13650.0,60,46.9,0.0,0.0,8.0,0.007708233903774914,9.521568058002977,8.454253391642363,2070,0,0,1,0,0,0,0,1,0,1,0
7269,6.24,11.42,792.0,87000.0,16000.0,36,18.9,0.0,0.0,8.0,0.005614877989908162,9.680406499268875,8.57602797713713,3470,0,0,0,0,0,0,0,1,0,0,0
947,11.99,7.58,662.0,100000.0,15000.0,60,23.8,1.0,0.0,13.0,0.003335966640333597,9.61587214452889,8.14177220465645,12540,0,1,0,0,0,0,0,0,1,0,0
3537,7.91,10.42,677.0,105000.0,10000.0,36,88.2,0.0,1.0,5.0,0.0029804478052589973,9.210440366976515,9.503532237601561,3986,0,0,0,0,0,0,0,1,0,0,0
5881,10.78,18.74,717.0,43680.0,20000.0,36,82.9,0.0,0.0,9.0,0.014942423479315951,9.903537551286169,9.962605157019217,6696,1,0,0,0,0,0,0,1,0,1,0
3678,14.85,17.46,677.0,290000.0,10000.0,36,73.6,0.0,0.0,25.0,0.0011928234730225068,9.210440366976515,10.962579083041954,5539,0,1,0,0,0,0,0,0,0,1,0
7758,9.76,14.87,727.0,41000.0,12000.0,36,47.2,0.0,0.0,9.0,0.009410989975854248,9.392745258631441,9.167119669521618,14335,1,0,0,0,0,0,0,0,0,1,0
6115,9.17,12.4,697.0,36000.0,12000.0,36,61.8,0.0,1.0,13.0,0.0106260937196189,9.392745258631441,8.66785206770135,6058,1,0,0,0,0,0,0,0,0,0,0
5744,8.49,25.64,667.0,55000.0,14400.0,36,40.5,0.0,1.0,22.0,0.008263667933310303,9.575052927597381,9.647691668946669,5935,1,0,0,0,0,0,0,0,0,0,0
5109,18.49,31.8,662.0,40000.0,6500.0,36,61.0,2.0,0.0,6.0,0.005914852128696782,8.77971129020447,8.2482674474469,7519,0,0,1,0,0,0,0,1,0,1,0
9974,18.99,19.89,712.0,59000.0,24000.0,60,53.9,0.0,0.0,13.0,0.010549821189471365,10.085850775128717,9.89171856893613,8857,0,0,0,1,0,0,0,0,1,0,0
6235,11.99,10.77,702.0,96000.0,22800.0,36,95.1,2.0,0.0,8.0,0.007887209508234289,10.034559673629849,9.72016549540859,7580,0,1,0,0,0,0,0,0,1,0,0
8412,9.17,16.82,697.0,82000.0,17000.0,36,74.4,1.0,0.0,8.0,0.006609065743100695,9.741027444837728,9.587611745713565,6058,1,0,0,0,0,0,0,0,1,0,0
1040,17.97,25.07,682.0,52500.0,13450.0,60,42.2,2.0,1.0,14.0,0.006501399973333841,9.506808731708581,8.791790024319363,8218,0,0,1,0,0,0,0,0,1,0,0
2584,9.8,20.56,707.0,75000.0,20250.0,36,87.0,0.0,0.0,9.0,0.008686817509099878,9.915959454031448,10.655328079435291,7823,1,0,0,0,0,0,0,1,0,1,0
3716,5.32,12.03,772.0,58872.0,24000.0,36,26.7,1.0,0.0,9.0,0.012276595383282659,10.085850775128717,9.929886026390658,9526,0,0,0,0,0,0,0,0,0,0,0
4283,13.44,20.97,662.0,47000.0,20000.0,36,74.1,0.0,0.0,7.0,0.01442799089381077,9.903537551286169,9.778094383128066,2252,0,1,0,0,0,0,0,1,1,0,0
7693,21.99,34.77,662.0,40000.0,16000.0,60,85.0,0.0,0.0,22.0,0.011045223869403265,9.680406499268875,9.836118362165275,2860,0,0,0,0,1,0,0,1,0,1,0
3668,17.27,14.03,662.0,65000.0,5000.0,36,42.3,1.0,0.0,13.0,0.0027528807249119244,8.517393171418904,9.141954459109717,4809,0,0,1,0,0,0,0,0,0,1,0
2946,11.48,13.76,692.0,155000.0,15000.0,36,30.3,1.0,1.0,10.0,0.0031903019980516253,9.61587214452889,9.189627330378642,6969,1,0,0,0,0,0,0,1,0,1,0
5203,6.49,7.63,697.0,65000.0,1000.0,36,72.5,0.0,0.0,7.0,0.0004715312072121967,6.90875477931522,9.095826985187422,5539,0,0,0,0,0,0,0,1,0,0,0
706,9.8,16.01,672.0,92000.0,5000.0,36,53.8,1.0,1.0,19.0,0.0017485679503483659,8.517393171418904,10.008613040577128,8735,1,0,0,0,0,0,1,0,0,1,0
7396,18.2,7.89,667.0,90000.0,28000.0,60,97.9,0.0,1.0,5.0,0.007934022955300497,10.239995502805314,8.91449171019134,6027,0,0,0,1,0,0,0,0,1,0,0
5686,13.99,3.81,667.0,58000.0,5000.0,36,40.6,2.0,0.0,7.0,0.0029459836899363803,8.517393171418904,8.447843113281444,1309,0,1,0,0,0,0,0,1,1,0,0
4339,9.8,24.92,682.0,56000.0,15000.0,60,23.9,0.0,0.0,23.0,0.005664898841092124,9.61587214452889,9.663579254889187,7700,1,0,0,0,0,0,0,0,0,0,0
2850,11.99,4.69,662.0,65000.0,10000.0,36,42.7,1.0,0.0,16.0,0.00510915216688974,9.210440366976515,9.04251326133268,5416,0,1,0,0,0,0,0,0,1,0,0
7487,5.32,8.87,797.0,130000.0,12000.0,36,17.8,0.0,0.0,9.0,0.002779824770578688,9.392745258631441,8.777092882855566,9406,0,0,0,0,0,0,0,0,0,0,0
2330,12.88,4.07,662.0,143500.0,28000.0,36,25.5,2.0,0.0,11.0,0.006563159838607397,10.239995502805314,8.92771217382708,8004,0,1,0,0,0,0,0,0,0,0,0
3691,7.91,19.03,707.0,61100.0,10600.0,36,63.8,0.0,1.0,17.0,0.005429207377947988,9.268703615273097,9.787571522938785,5874,0,0,0,0,0,0,0,1,0,0,0
7929,9.17,15.87,692.0,33280.0,6000.0,36,47.0,0.0,0.0,22.0,0.005747423454824074,8.699681400989512,9.019905995071678,5569,1,0,0,0,0,0,0,1,0,1,0
8434,13.67,5.22,687.0,75000.0,26000.0,36,85.5,1.0,0.0,5.0,0.011792642764763137,10.165890277802454,8.622813673279921,8553,0,1,0,0,0,0,0,0,1,0,0
8721,17.86,999.0,672.0,1770.0,6550.0,36,84.4,0.0,2.0,10.0,0.13345002823263694,8.787372988731876,10.276085057018674,8919,0,0,1,0,0,0,0,0,0,0,1
5432,5.32,24.84,727.0,49233.0,8200.0,36,25.4,0.0,1.0,14.0,0.005015842710322135,9.01201137703641,8.19671240721307,4231,0,0,0,0,0,0,0,0,0,0,0
4620,5.32,17.44,762.0,75000.0,12000.0,36,16.3,0.0,0.0,14.0,0.004818335755523259,9.392745258631441,8.3133619511344,3348,0,0,0,0,0,0,0,1,0,0,0
2152,6.99,23.7,697.0,100000.0,20800.0,36,30.0,0.0,1.0,16.0,0.006421435785642143,9.942756341456828,9.280425979542871,3986,0,0,0,0,0,0,0,0,0,1,0
1710,11.99,18.11,662.0,65000.0,18000.0,36,95.3,1.0,0.0,11.0,0.009196473900401531,9.798182590890704,9.023408202624545,2466,0,1,0,0,0,0,0,1,0,1,0
6287,14.85,22.58,672.0,100000.0,24000.0,60,79.0,0.0,0.0,11.0,0.005690743092569075,10.085850775128717,9.882876598632004,4200,0,1,0,0,0,0,0,1,0,0,0
7541,18.99,21.43,712.0,19824.0,7125.0,36,0.0,0.0,0.0,8.0,0.013172257250945774,8.871505346165781,0.0,4231,0,0,0,1,0,0,0,1,0,1,0
426,11.99,10.12,722.0,35000.0,8000.0,36,26.9,1.0,0.0,10.0,0.007590640267420931,8.987321812850123,8.756682421266532,5874,0,1,0,0,0,0,0,1,1,0,0
860,12.88,39.11,697.0,45000.0,1000.0,36,89.3,0.0,0.0,5.0,0.0007475389435790316,6.90875477931522,9.227983807148778,3774,0,1,0,0,0,0,0,1,0,0,0
8896,15.41,9.39,702.0,120000.0,35000.0,60,56.5,0.0,2.0,8.0,0.007001608319930667,10.463131911491967,10.167657877401936,6331,0,0,1,0,0,0,0,1,1,0,0
6428,11.99,26.2,662.0,24000.0,4800.0,36,48.4,1.0,0.0,9.0,0.006641806591392025,8.47657950853094,8.345217926676426,2494,0,1,0,0,0,0,0,1,0,1,0
2636,11.48,22.56,667.0,81400.0,19800.0,36,64.9,0.0,0.0,11.0,0.0080188204076117,9.893487720457793,9.501292093295586,7700,1,0,0,0,0,0,0,0,0,1,0
9142,9.76,24.68,692.0,60000.0,10000.0,36,67.6,0.0,0.0,18.0,0.005359077348710855,9.210440366976515,10.030824800997323,2709,1,0,0,0,0,0,0,1,0,1,0
4702,15.77,21.9,672.0,48000.0,15000.0,36,5.1,3.0,0.0,12.0,0.010951021853711381,9.61587214452889,6.82001636467413,3743,0,0,1,0,0,0,0,1,0,0,0
5845,7.49,8.98,707.0,115000.0,15000.0,36,34.3,1.0,2.0,13.0,0.00405674733263189,9.61587214452889,9.27706400401909,9922,0,0,0,0,0,0,0,0,0,1,0
3383,5.32,13.35,782.0,135000.0,12000.0,36,17.6,0.0,0.0,27.0,0.0026768690602291833,9.392745258631441,9.21890360263667,5661,0,0,0,0,0,0,0,1,0,0,0
1113,7.49,21.9,707.0,210000.0,35000.0,36,78.0,2.0,0.0,20.0,0.005183594363836363,10.463131911491967,11.746383637211562,11871,0,0,0,0,0,0,0,0,0,1,0
2609,12.88,11.55,697.0,64000.0,7200.0,36,34.5,2.0,0.0,13.0,0.0037841596225058984,8.881975184248866,8.23323750070527,3743,0,1,0,0,0,0,0,0,1,0,0
2991,17.97,7.59,677.0,40000.0,14400.0,60,73.5,1.0,0.0,8.0,0.009135771605709856,9.575052927597381,9.281357859211463,3590,0,0,1,0,0,0,0,0,0,0,0
4897,18.49,22.21,672.0,61000.0,23175.0,60,77.7,0.0,1.0,17.0,0.009748856576121704,10.050872539449186,10.499352610289518,5174,0,0,1,0,0,0,0,1,0,1,0
1911,11.99,33.38,677.0,110000.0,12000.0,36,75.3,0.0,0.0,12.0,0.003622876155671312,9.392745258631441,10.486289592589621,4809,0,1,0,0,0,0,1,0,1,0,0
3931,9.17,30.96,697.0,52000.0,12000.0,36,51.3,1.0,0.0,14.0,0.007356589296359685,9.392745258631441,9.173883834965567,6543,1,0,0,0,0,0,0,0,0,1,1
7024,7.26,23.19,737.0,84000.0,13975.0,36,24.2,1.0,0.0,41.0,0.005156843370912251,9.545096851813891,9.690356211348643,5235,0,0,0,0,0,0,1,0,1,0,0
9506,15.41,10.37,662.0,35000.0,10000.0,36,75.6,0.0,0.0,6.0,0.009961715379560584,9.210440366976515,9.252345666121213,3927,0,0,1,0,0,0,0,0,0,1,0
7931,9.76,28.21,662.0,65000.0,2800.0,36,85.9,0.0,1.0,14.0,0.001385209458316026,7.937731775260108,10.562483150165182,7030,1,0,0,0,0,0,0,0,0,0,0
4979,5.32,18.06,777.0,77000.0,12000.0,36,46.9,0.0,0.0,5.0,0.004693185802781782,9.392745258631441,9.23317760587894,5204,0,0,0,0,0,0,0,0,0,0,0
4195,14.85,8.84,667.0,30000.0,3500.0,36,70.0,0.0,0.0,9.0,0.004035865471150962,8.160803920954665,9.009447429596792,3866,0,1,0,0,0,0,0,0,0,0,0
4894,6.99,7.68,697.0,120000.0,7000.0,36,47.7,0.0,0.0,8.0,0.0018009016591528405,8.853808274977197,9.133027268873512,4597,0,0,0,0,0,0,0,0,0,0,0
9984,6.89,13.41,682.0,109000.0,21000.0,36,64.6,0.0,0.0,11.0,0.005939119824588765,9.952325334619427,10.000705003251486,6696,0,0,0,0,0,0,0,0,1,0,0
9614,13.67,25.07,662.0,49000.0,1400.0,36,79.6,0.0,0.0,12.0,0.0009720209791636905,7.244941546337007,9.902487052202543,4139,0,1,0,0,0,0,0,1,0,1,0
4313,16.59,9.23,677.0,15732.0,4475.0,36,51.2,1.0,1.0,8.0,0.010083264475942285,8.406485069431815,8.38958706681109,3562,0,0,1,0,0,0,0,1,1,0,0
6042,6.99,11.4,767.0,40000.0,15000.0,36,3.4,0.0,1.0,13.0,0.0115769605759856,9.61587214452889,8.025843344150903,11140,0,0,0,0,0,0,0,0,0,0,0
509,23.13,35.7,682.0,43435.0,24000.0,60,73.1,0.0,0.0,13.0,0.015617690395064002,10.085850775128717,9.43420366421474,6362,0,0,0,0,1,0,0,0,0,1,1
8874,10.64,19.78,712.0,52000.0,8000.0,36,67.9,0.0,0.0,10.0,0.005010480567681391,8.987321812850123,9.267382112343379,8980,1,0,0,0,0,0,0,0,1,0,0
7679,6.89,16.72,692.0,88000.0,20000.0,36,52.0,1.0,1.0,14.0,0.007006056749355121,9.903537551286169,11.281535505302044,8766,0,0,0,0,0,0,0,0,0,1,0
2108,9.8,29.41,732.0,94000.0,30000.0,36,44.4,2.0,0.0,22.0,0.010268082254444102,10.308985993422082,11.920860852756938,8857,1,0,0,0,0,0,0,0,0,1,0
5378,7.49,10.77,747.0,80000.0,13000.0,36,13.7,0.0,0.0,14.0,0.005054061824227197,9.472781556562168,8.480114183174816,4992,0,0,0,0,0,0,0,0,0,0,0
5058,10.78,26.86,692.0,52000.0,17600.0,36,58.6,1.0,0.0,13.0,0.011045364512220919,9.775710997593968,9.241645221804594,4686,1,0,0,0,0,0,0,0,0,1,0
2044,9.17,10.9,702.0,37000.0,11000.0,36,55.8,2.0,0.0,4.0,0.009477311424015568,9.305741456739435,9.493788493895902,2525,1,0,0,0,0,0,0,0,0,0,0
6727,9.17,27.34,722.0,65000.0,22250.0,36,39.9,3.0,0.0,33.0,0.01091229365702066,10.010142230404668,9.758114899520375,3562,1,0,0,0,0,0,0,0,0,0,0
3902,19.48,19.99,747.0,55000.0,20250.0,60,39.2,1.0,0.0,13.0,0.009648188214759731,9.915959454031448,10.26140672210502,9222,0,0,0,1,0,0,0,0,0,0,0
7313,9.17,15.16,672.0,59000.0,14600.0,36,92.1,0.0,0.0,5.0,0.00788867985288385,9.588845298501564,9.598048758495088,4627,1,0,0,0,0,0,0,1,1,0,0
6315,7.91,26.82,687.0,150000.0,28000.0,36,69.7,0.0,0.0,17.0,0.005841694388704076,10.239995502805314,11.117494842589952,9041,0,0,0,0,0,0,0,0,1,0,0
6972,21.99,22.17,662.0,103000.0,35000.0,60,81.8,1.0,0.0,10.0,0.009383112785312763,10.463131911491967,10.080796567506539,5782,0,0,0,0,1,0,0,0,1,0,1
4885,15.77,10.24,722.0,34800.0,16125.0,36,32.5,2.0,0.0,7.0,0.01623746444067699,9.688188155244967,9.162304922937626,5416,0,0,1,0,0,0,0,1,0,0,0
1165,8.49,8.2,677.0,90000.0,9000.0,36,41.8,1.0,0.0,17.0,0.0031562982633526293,9.105090961257085,8.996775795442296,9618,1,0,0,0,0,0,0,0,1,0,0
469,7.91,23.69,712.0,160000.0,28000.0,36,75.2,1.0,0.0,16.0,0.005476590771307679,10.239995502805314,11.973913576289009,8857,0,0,0,0,0,0,0,0,0,0,0
8047,6.89,32.57,822.0,22000.0,1200.0,36,3.7,0.0,0.0,12.0,0.001681741739011863,7.0909098220799835,7.148345743900067,9922,0,0,0,0,0,0,1,0,0,0,0
925,11.99,18.52,692.0,65000.0,5000.0,36,60.7,0.0,0.0,10.0,0.00255457608344487,8.517393171418904,9.922407437388639,7700,0,1,0,0,0,0,0,1,0,1,0
